"campaignID";"profilID";"siteID";"insurer";"coverage";"prix";"fees";"date_extraction";"date_aspiration";"flag_parsing";"wrong_price";"id";"status";"year";"month";"week";"type"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_413";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"13127";"20";"2017-02-28";"2017-02-28";"";"";"119";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"3108";"20";"2017-02-28";"2017-02-28";"";"";"120";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"3460";"175";"2017-02-28";"2017-02-28";"";"";"121";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"3630";"10";"2017-02-28";"2017-02-28";"";"";"122";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"HODEVA";"Minimum";"4210";"50";"2017-02-28";"2017-02-28";"";"";"123";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"5615";"20";"2017-02-28";"2017-02-28";"";"";"124";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"Zen'up";"Minimum";"5918";"20";"2017-02-28";"2017-02-28";"";"";"125";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"6716";"Gratuits";"2017-02-28";"2017-02-28";"";"";"126";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"7227";"Gratuits";"2017-02-28";"2017-02-28";"";"";"127";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"3460";"175";"2017-02-28";"2017-02-28";"";"";"128";"OK";"2017";"2";"9";"RECURRENT"
