"campaignID";"profilID";"siteID";"insurer";"coverage";"prix";"fees";"date_extraction";"date_aspiration";"flag_parsing";"wrong_price";"id";"status";"year";"month";"week";"type"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"AXA";"Formule Optimum";"6785";"Gratuits
";"2017-11-21";"2017-11-21";"";"";"24511";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"11152";"Gratuits";"2017-11-21";"2017-11-21";"";"";"24517";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"3259";"350";"2017-11-21";"2017-11-21";"";"";"24501";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"5336";"60";"2017-11-21";"2017-11-21";"";"";"24505";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"HODEVA";"Minimum";"4620";"100";"2017-11-21";"2017-11-21";"";"";"24504";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_14";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"6294";"10";"2017-11-21";"2017-11-21";"";"";"24508";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"9441";"350";"2017-11-18";"2017-11-18";"";"";"21693";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"11231";"60";"2017-11-18";"2017-11-18";"";"";"21694";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"13365";"10";"2017-11-18";"2017-11-18";"";"";"21695";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"HODEVA";"Minimum";"13418";"100";"2017-11-18";"2017-11-18";"";"";"21696";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"14588";"20";"2017-11-18";"2017-11-18";"";"";"21697";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"Zen'up";"Minimum";"15126";"20";"2017-11-18";"2017-11-18";"";"";"21698";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"20649";"Gratuits";"2017-11-18";"2017-11-18";"";"";"21699";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"22607";"Gratuits";"2017-11-18";"2017-11-18";"";"";"21700";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"13644";"350";"2017-11-18";"2017-11-18";"";"";"21701";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"Groupe AXA";"Formule Optimum";"15993";"60";"2017-11-18";"2017-11-18";"";"";"21702";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"17109";"100";"2017-11-18";"2017-11-18";"";"";"21703";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"18649";"10";"2017-11-18";"2017-11-18";"";"";"21704";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"20766";"20";"2017-11-18";"2017-11-18";"";"";"21705";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"22287";"20";"2017-11-18";"2017-11-18";"";"";"21706";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"24958";"Gratuits";"2017-11-18";"2017-11-18";"";"";"21707";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_140";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"31509";"Gratuits";"2017-11-18";"2017-11-18";"";"";"21708";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"400";"60";"2017-11-20";"2017-11-20";"";"";"23478";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"AXA";"Minimum";"420";"Gratuits
";"2017-11-20";"2017-11-20";"";"";"23479";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"HODEVA";"Minimum";"437";"100";"2017-11-20";"2017-11-20";"";"";"23480";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"473";"20";"2017-11-20";"2017-11-20";"";"";"23481";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"1249";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23482";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"Groupe AXA";"Formule Optimum";"630";"60";"2017-11-20";"2017-11-20";"";"";"23483";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"750";"20";"2017-11-20";"2017-11-20";"";"";"23484";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"777";"100";"2017-11-20";"2017-11-20";"";"";"23485";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"1873";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23487";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_141";"ASSURLAND_LOAN";"AXA";"Formule Optimum";"787";"Gratuits
";"2017-11-20";"2017-11-20";"";"";"23486";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"1388";"350";"2017-11-17";"2017-11-17";"";"";"20434";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"Zen'up";"Minimum";"2025";"20";"2017-11-17";"2017-11-17";"";"";"20435";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"2225";"20";"2017-11-17";"2017-11-17";"";"";"20436";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"HODEVA";"Minimum";"2305";"50";"2017-11-17";"2017-11-17";"";"";"20437";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"2330";"Gratuits";"2017-11-17";"2017-11-17";"";"";"20438";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"2572";"20";"2017-11-17";"2017-11-17";"";"";"20440";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"2846";"10";"2017-11-17";"2017-11-17";"";"";"20441";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"Cardif";"Minimum";"2940";"10";"2017-11-17";"2017-11-17";"";"";"20442";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"NO_INSURER";"Formule Optimum";"0";"0";"2017-11-17";"2017-11-17";"";"";"20444";"NO_PRICE";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"2332";"30";"2017-11-17";"2017-11-17";"";"";"20439";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_142";"ASSURLAND_LOAN";"AXA";"Minimum";"3026";"15
";"2017-11-17";"2017-11-17";"";"";"20443";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"1247";"350";"2017-11-20";"2017-11-20";"";"";"23328";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Zen'up";"Minimum";"1858";"20";"2017-11-20";"2017-11-20";"";"";"23329";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"1923";"60";"2017-11-20";"2017-11-20";"";"";"23330";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"HODEVA";"Minimum";"2133";"100";"2017-11-20";"2017-11-20";"";"";"23331";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"2147";"20";"2017-11-20";"2017-11-20";"";"";"23332";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AXA";"Minimum";"2168";"Gratuits
";"2017-11-20";"2017-11-20";"";"";"23333";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Cardif";"Minimum";"2276";"10";"2017-11-20";"2017-11-20";"";"";"23334";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"2496";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23335";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"2708";"10";"2017-11-20";"2017-11-20";"";"";"23336";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"2930";"20";"2017-11-20";"2017-11-20";"";"";"23337";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"6007";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23338";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Groupe AXA";"Formule Optimum";"3052";"60";"2017-11-20";"2017-11-20";"";"";"23339";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"3175";"350";"2017-11-20";"2017-11-20";"";"";"23340";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Cardif";"Formule Optimum";"3372";"10";"2017-11-20";"2017-11-20";"";"";"23341";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"3403";"100";"2017-11-20";"2017-11-20";"";"";"23342";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"3495";"20";"2017-11-20";"2017-11-20";"";"";"23343";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"3680";"20";"2017-11-20";"2017-11-20";"";"";"23344";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"4508";"10";"2017-11-20";"2017-11-20";"";"";"23345";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"5192";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23346";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"AXA";"Formule Optimum";"5228";"Gratuits
";"2017-11-20";"2017-11-20";"";"";"23347";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"Groupe AVIVA";"Formule Optimum";"5505";"20";"2017-11-20";"2017-11-20";"";"";"23348";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_143";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"9011";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23349";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"681";"350";"2017-11-20";"2017-11-20";"";"";"23057";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"Zen'up";"Minimum";"957";"20";"2017-11-20";"2017-11-20";"";"";"23058";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"HODEVA";"Minimum";"1064";"50";"2017-11-20";"2017-11-20";"";"";"23059";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"1069";"20";"2017-11-20";"2017-11-20";"";"";"23060";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"1126";"Gratuits";"2017-11-20";"2017-11-20";"";"";"23061";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"1158";"30";"2017-11-20";"2017-11-20";"";"";"23062";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"1167";"20";"2017-11-20";"2017-11-20";"";"";"23063";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"AXA";"Minimum";"1626";"15
";"2017-11-20";"2017-11-20";"";"";"23064";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"Cardif";"Minimum";"1659";"10";"2017-11-20";"2017-11-20";"";"";"23065";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"1769";"10";"2017-11-20";"2017-11-20";"";"";"23066";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_144";"ASSURLAND_LOAN";"NO_INSURER";"Formule Optimum";"0";"0";"2017-11-20";"2017-11-20";"";"";"23067";"NO_PRICE";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"AsCourtage";"Formule Optimum";"3070";"350";"2017-11-21";"2017-11-21";"";"";"24438";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Minimum";"2684";"10";"2017-11-21";"2017-11-21";"";"";"24436";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"AXA";"Minimum";"2086";"Gratuits
";"2017-11-21";"2017-11-21";"";"";"24432";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"MAAF Assurances";"Minimum";"2508";"Gratuits";"2017-11-21";"2017-11-21";"";"";"24434";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"HODEVA";"Minimum";"2204";"100";"2017-11-21";"2017-11-21";"";"";"24433";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"4024";"100";"2017-11-21";"2017-11-21";"";"";"24440";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"4152";"20";"2017-11-21";"2017-11-21";"";"";"24442";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"4120";"20";"2017-11-21";"2017-11-21";"";"";"24441";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Zen'up";"Minimum";"2037";"20";"2017-11-21";"2017-11-21";"";"";"24431";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"2519";"20";"2017-11-21";"2017-11-21";"";"";"24435";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Groupe AXA";"Formule Optimum";"1075";"30";"2017-11-21";"2017-11-21";"";"";"24437";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Groupe AVIVA";"Minimum";"1681";"20";"2017-11-21";"2017-11-21";"";"";"24430";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"1173";"350";"2017-11-21";"2017-11-21";"";"";"24429";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Groupe AXA";"Minimum";"662";"30";"2017-11-21";"2017-11-21";"";"";"24428";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"4547";"10";"2017-11-21";"2017-11-21";"";"";"24443";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"4834";"Gratuits";"2017-11-21";"2017-11-21";"";"";"24444";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_145";"ASSURLAND_LOAN";"Groupe AVIVA";"Formule Optimum";"3330";"20";"2017-11-21";"2017-11-21";"";"";"24439";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_146";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"21131";"10";"2017-11-21";"2017-11-21";"";"";"24478";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_146";"ASSURLAND_LOAN";"CSF Assurances";"Minimum";"27575";"Gratuits";"2017-11-21";"2017-11-21";"";"";"24474";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_146";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"19820";"Gratuits";"2017-11-21";"2017-11-21";"";"";"24477";"OK";"2017";"11";"46";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W46_RECURRENT_0G8E7HAKRE";"LOAN2017_146";"ASSURLAND_LOAN";"Cardif";"Minimum";"24667";"10";"2017-11-21";"2017-11-21";"";"";"24473";"OK";"2017";"11";"46";"RECURRENT"
